,learn,pumaid,educ,hours,state,Y,W
4231,10.12663,4400400,13,40,44,10.12663,TRUE
4232,10.43412,4400400,13,50,44,10.43412,TRUE
4233,12.59134,4400400,18,70,44,12.59134,TRUE
4234,10.93311,4400400,13,55,44,10.93311,TRUE
4235,11.15625,4400400,16,42,44,11.15625,TRUE
4236,8.824677,4400400,12,40,44,8.824677,FALSE
4237,10.87805,4400400,16,35,44,10.87805,TRUE
4238,10.66896,4400400,16,40,44,10.66896,TRUE
4239,10.59663,4400400,12,50,44,10.59663,FALSE
4240,10.39818,4400400,12,40,44,10.39818,FALSE
4241,11.03489,4400400,13,40,44,11.03489,TRUE
4242,12.59134,4400400,12,60,44,12.59134,FALSE
4243,9.21034,4400400,12,20,44,9.21034,FALSE
4244,10.49681,4400400,7.5,50,44,10.49681,FALSE
4245,9.615806,4400400,9,40,44,9.615806,FALSE
4246,9.615806,4400400,13,40,44,9.615806,TRUE
4247,11.50288,4400400,16,40,44,11.50288,TRUE
4248,10.37349,4400400,12,40,44,10.37349,FALSE
4249,9.69892,4400400,13,40,44,9.69892,TRUE
4250,10.78519,4400400,10,40,44,10.78519,FALSE
4251,10.64542,4400400,16,50,44,10.64542,TRUE
4252,9.740969,4400400,12,40,44,9.740969,FALSE
4253,10.04325,4400400,12,40,44,10.04325,FALSE
4254,11.06664,4400400,18,20,44,11.06664,TRUE
4255,10.27505,4400400,11,44,44,10.27505,FALSE
4256,10.62133,4400400,16,40,44,10.62133,TRUE
4257,10.10643,4400400,14,45,44,10.10643,TRUE
4258,10.4631,4400400,14,48,44,10.4631,TRUE
4259,8.987197,4400400,12,46,44,8.987197,FALSE
4260,10.64542,4400400,12,50,44,10.64542,FALSE
4261,10.30895,4400400,12,40,44,10.30895,FALSE
4262,9.903487,4400400,10,40,44,9.903487,FALSE
4263,10.30895,4400400,12,40,44,10.30895,FALSE
4264,10.79958,4400400,16,40,44,10.79958,TRUE
4265,10.77896,4400400,13,40,44,10.77896,TRUE
4266,10.91509,4400400,12,45,44,10.91509,FALSE
4267,10.30895,4400400,13,43,44,10.30895,TRUE
4268,10.52406,4400400,16,40,44,10.52406,TRUE
4269,10.23996,4400400,12,40,44,10.23996,FALSE
4270,9.952278,4400400,13,50,44,9.952278,TRUE
4271,9.305651,4400400,13,32,44,9.305651,TRUE
4272,10.08581,4400400,9,40,44,10.08581,FALSE
4273,10.54534,4400400,16,40,44,10.54534,TRUE
4274,10.57132,4400400,13,48,44,10.57132,TRUE
4275,10.30895,4400400,12,50,44,10.30895,FALSE
4276,9.546813,4400400,13,40,44,9.546813,TRUE
4277,10.59663,4400400,14,50,44,10.59663,TRUE
4278,10.30895,4400400,12,40,44,10.30895,FALSE
4279,11.69525,4400400,18,44,44,11.69525,TRUE
4280,10.40426,4400400,12,35,44,10.40426,FALSE
4281,9.49552,4400400,12,40,44,9.49552,FALSE
4282,10.54534,4400400,12,50,44,10.54534,FALSE
4283,10.16585,4400400,9,24,44,10.16585,FALSE
4284,8.006368,4400400,11,30,44,8.006368,FALSE
4285,11.26446,4400400,16,50,44,11.26446,TRUE
4286,10.49127,4400400,16,45,44,10.49127,TRUE
4287,11.3266,4400400,16,60,44,11.3266,TRUE
4288,11.60824,4400400,18,40,44,11.60824,TRUE
4289,11.28978,4400400,16,40,44,11.28978,TRUE
4290,10.71442,4400400,12,40,44,10.71442,FALSE
4291,9.740969,4400400,12,40,44,9.740969,FALSE
4292,9.392662,4400400,16,40,44,9.392662,TRUE
4293,9.862665,4400400,13,40,44,9.862665,TRUE
4294,10.08581,4400400,13,40,44,10.08581,TRUE
4295,10.859,4400400,13,50,44,10.859,TRUE
4296,7.549609,4400400,12,40,44,7.549609,FALSE
4297,10.4631,4400400,12,48,44,10.4631,FALSE
4298,9.903487,4400400,7.5,40,44,9.903487,FALSE
4299,10.40426,4400400,11,40,44,10.40426,FALSE
4300,10.08581,4400400,12,40,44,10.08581,FALSE
4301,11.51293,4400400,18,40,44,11.51293,TRUE
4302,10.12663,4400400,11,60,44,10.12663,FALSE
4303,10.27505,4400400,14,40,44,10.27505,TRUE
4304,12.59134,4400400,18,50,44,12.59134,TRUE
4305,11.15625,4400400,12,50,44,11.15625,FALSE
4306,10.59663,4400400,13,40,44,10.59663,TRUE
4307,9.11603,4400400,12,40,44,9.11603,FALSE
4308,10.30895,4400400,16,40,44,10.30895,TRUE
4309,11.22524,4400400,18,45,44,11.22524,TRUE
4310,11.03489,4400400,13,40,44,11.03489,TRUE
4311,9.059518,4400400,13,35,44,9.059518,TRUE
4312,10.40729,4400400,12,40,44,10.40729,FALSE
4313,9.903487,4400400,16,40,44,9.903487,TRUE
4314,10.12663,4400400,14,45,44,10.12663,TRUE
4315,11.15625,4400400,18,50,44,11.15625,TRUE
4316,10.46596,4400400,12,60,44,10.46596,FALSE
4317,9.487972,4400400,12,35,44,9.487972,FALSE
4318,10.23996,4400400,12,60,44,10.23996,FALSE
4319,9.740969,4400400,13,40,44,9.740969,TRUE
4320,10.62133,4400400,7.5,45,44,10.62133,FALSE
4321,9.615806,4400400,12,40,44,9.615806,FALSE
4322,10.64542,4400400,18,40,44,10.64542,TRUE
4323,9.903487,4400400,12,60,44,9.903487,FALSE
4324,10.87805,4400400,12,40,44,10.87805,FALSE
4325,9.350102,4400400,12,45,44,9.350102,FALSE
4326,10.74074,4400400,13,45,44,10.74074,TRUE
4327,10.51867,4400400,16,40,44,10.51867,TRUE
4328,10.04325,4400400,12,45,44,10.04325,FALSE
4329,10.79958,4400400,7.5,55,44,10.79958,FALSE
4330,11.15625,4400400,13,52,44,11.15625,TRUE
4331,10.27505,4400400,11,40,44,10.27505,FALSE
4332,9.952278,4400400,12,40,44,9.952278,FALSE
4333,9.305651,4400400,13,30,44,9.305651,TRUE
4334,10.75364,4400400,18,50,44,10.75364,TRUE
4335,10.66663,4400400,13,48,44,10.66663,TRUE
4336,10.51867,4400400,11,48,44,10.51867,FALSE
4337,10.80771,4400400,16,45,44,10.80771,TRUE
4338,10.37349,4400400,14,40,44,10.37349,TRUE
4339,10.76638,4400400,13,48,44,10.76638,TRUE
4340,11.51293,4400400,13,50,44,11.51293,TRUE
4341,9.998797,4400400,12,40,44,9.998797,FALSE
4342,10.59663,4400400,12,40,44,10.59663,FALSE
4343,9.952278,4400400,12,40,44,9.952278,FALSE
4344,9.786954,4400400,9,42,44,9.786954,FALSE
4345,10.87805,4400400,13,50,44,10.87805,TRUE
4346,10.68281,4400400,18,55,44,10.68281,TRUE
4347,10.23996,4400400,16,40,44,10.23996,TRUE
4348,10.13856,4400400,12,40,44,10.13856,FALSE
4349,10.87805,4400400,13,60,44,10.87805,TRUE
4350,10.23996,4400400,13,40,44,10.23996,TRUE
4351,10.30895,4400400,9,40,44,10.30895,FALSE
4352,9.952278,4400400,12,40,44,9.952278,FALSE
4353,11.26446,4400400,16,60,44,11.26446,TRUE
4354,8.242756,4400400,13,20,44,8.242756,TRUE
4355,11.35041,4400400,12,40,44,11.35041,FALSE
4356,10.54534,4400400,12,50,44,10.54534,FALSE
4357,10.57132,4400400,12,40,44,10.57132,FALSE
4358,10.22194,4400400,12,40,44,10.22194,FALSE
4359,10.77896,4400400,13,50,44,10.77896,TRUE
4360,10.34174,4400400,7.5,40,44,10.34174,FALSE
4361,11.49272,4400400,18,45,44,11.49272,TRUE
4362,11.28978,4400400,18,42,44,11.28978,TRUE
4363,10.38591,4400400,16,60,44,10.38591,TRUE
4364,11.0021,4400400,13,60,44,11.0021,TRUE
4365,10.30895,4400400,16,40,44,10.30895,TRUE
4366,9.21034,4400400,13,60,44,9.21034,TRUE
4367,10.04325,4400400,16,50,44,10.04325,TRUE
4368,9.615806,4400400,14,40,44,9.615806,TRUE
4369,9.952278,4400400,0,40,44,9.952278,FALSE
4370,10.64542,4400400,14,40,44,10.64542,TRUE
4371,11.11245,4400400,16,55,44,11.11245,TRUE
4372,10.77896,4400400,9,40,44,10.77896,FALSE
4373,10.58406,4400400,2.5,40,44,10.58406,FALSE
4374,10.2183,4400400,18,39,44,10.2183,TRUE
4375,11.87757,4400400,18,48,44,11.87757,TRUE
4376,10.4857,4400400,7.5,40,44,10.4857,FALSE
4377,11.11245,4400400,14,45,44,11.11245,TRUE
4378,11.28978,4400400,16,55,44,11.28978,TRUE
4379,10.59663,4400400,14,42,44,10.59663,TRUE
4380,10.41031,4400400,16,40,44,10.41031,TRUE
4381,10.30895,4400400,18,35,44,10.30895,TRUE
4382,10.53742,4400400,12,55,44,10.53742,FALSE
4383,10.7579,4400400,13,40,44,10.7579,TRUE
4384,11.19821,4400400,16,50,44,11.19821,TRUE
4385,9.367344,4400400,12,40,44,9.367344,FALSE
4386,11.15625,4400400,16,45,44,11.15625,TRUE
4387,9.903487,4400400,12,40,44,9.903487,FALSE
4388,9.798127,4400400,12,40,44,9.798127,FALSE
4389,8.517193,4400400,12,30,44,8.517193,FALSE
4390,11.65269,4400400,18,50,44,11.65269,TRUE
4391,10.64542,4400400,13,40,44,10.64542,TRUE
4392,8.922658,4400400,12,32,44,8.922658,FALSE
4393,11.15625,4400400,16,40,44,11.15625,TRUE
4394,9.392662,4400400,2.5,36,44,9.392662,FALSE
4395,10.4631,4400400,13,40,44,10.4631,TRUE
4396,8.853665,4400400,16,40,44,8.853665,TRUE
4397,10.16969,4400400,12,44,44,10.16969,FALSE
4398,9.903487,4400400,12,50,44,9.903487,FALSE
4399,10.54534,4400400,13,40,44,10.54534,TRUE
4400,10.19242,4400400,14,55,44,10.19242,TRUE
4401,10.23996,4400400,13,54,44,10.23996,TRUE
4402,9.615806,4400400,12,45,44,9.615806,FALSE
4403,10.4631,4400400,12,40,44,10.4631,FALSE
4404,8.517193,4400400,12,40,44,8.517193,FALSE
4405,9.392662,4400400,18,40,44,9.392662,TRUE
4406,10.21464,4400400,18,40,44,10.21464,TRUE
4407,11.12726,4400400,16,46,44,11.12726,TRUE
4408,9.350102,4400400,13,30,44,9.350102,TRUE
4409,9.035987,4400400,9,30,44,9.035987,FALSE
4410,10.9682,4400400,16,50,44,10.9682,TRUE
4411,10.08581,4400400,2.5,40,44,10.08581,FALSE
4412,10.68281,4400400,13,50,44,10.68281,TRUE
4413,9.680344,4400400,12,60,44,9.680344,FALSE
4414,10.4631,4400400,13,55,44,10.4631,TRUE
4415,10.54534,4400400,12,32,44,10.54534,FALSE
4416,11.0021,4400400,16,45,44,11.0021,TRUE
4417,10.28875,4400400,12,50,44,10.28875,FALSE
4418,11.15625,4400400,13,45,44,11.15625,TRUE
4419,9.305651,4400400,18,30,44,9.305651,TRUE
4420,9.998797,4400400,10,40,44,9.998797,FALSE
4421,10.4631,4400400,16,50,44,10.4631,TRUE
4422,10.08581,4400400,12,40,44,10.08581,FALSE
4423,8.517193,4400400,10,50,44,8.517193,FALSE
4424,9.903487,4400400,12,40,44,9.903487,FALSE
4425,10.40426,4400400,16,40,44,10.40426,TRUE
4426,10.54534,4400400,16,65,44,10.54534,TRUE
4427,9.305651,4400400,16,35,44,9.305651,TRUE
4428,9.903487,4400400,18,40,44,9.903487,TRUE
4429,10.62862,4400400,16,40,44,10.62862,TRUE
4430,9.78132,4400400,13,40,44,9.78132,TRUE
4431,11.0021,4400400,16,40,44,11.0021,TRUE
4432,10.4631,4400400,16,60,44,10.4631,TRUE
4433,10.72547,4400400,12,40,44,10.72547,FALSE
4434,9.609117,4400400,7.5,40,44,9.609117,FALSE
4435,10.54534,4400400,16,45,44,10.54534,TRUE
4436,9.680344,4400400,12,40,44,9.680344,FALSE
4437,9.903487,4400400,12,40,44,9.903487,FALSE
4438,9.903487,4400400,16,55,44,9.903487,TRUE
4439,10.20359,4400400,16,40,44,10.20359,TRUE
4440,11.0021,4400400,12,70,44,11.0021,FALSE
4441,11.08214,4400400,13,48,44,11.08214,TRUE
4442,11.0021,4400400,14,70,44,11.0021,TRUE
4443,10.37349,4400400,13,45,44,10.37349,TRUE
4444,11.05089,4400400,12,50,44,11.05089,FALSE
4445,9.392662,4400400,14,30,44,9.392662,TRUE
4446,10.23996,4400400,12,40,44,10.23996,FALSE
4447,10.12663,4400400,14,45,44,10.12663,TRUE
4448,9.680344,4400400,11,45,44,9.680344,FALSE
4449,10.49127,4400400,13,40,44,10.49127,TRUE
4450,9.680344,4400400,11,40,44,9.680344,FALSE
4451,9.903487,4400400,12,40,44,9.903487,FALSE
4452,9.852194,4400400,7.5,40,44,9.852194,FALSE
4453,8.922658,4400400,18,20,44,8.922658,TRUE
4454,10.77896,4400400,9,55,44,10.77896,FALSE
4455,10.16585,4400400,12,40,44,10.16585,FALSE
4456,9.392662,4400400,16,40,44,9.392662,TRUE
4457,10.66896,4400400,13,60,44,10.66896,TRUE
4458,9.581903,4400400,13,40,44,9.581903,TRUE
4459,10.4631,4400400,16,40,44,10.4631,TRUE
4460,10.30895,4400400,14,42,44,10.30895,TRUE
4461,9.937889,4400400,12,36,44,9.937889,FALSE
4462,9.615806,4400400,12,40,44,9.615806,FALSE
4463,10.30895,4400400,13,45,44,10.30895,TRUE
4464,10.43412,4400400,12,50,44,10.43412,FALSE
4465,11.28978,4400400,18,65,44,11.28978,TRUE
4466,11.91839,4400400,16,45,44,11.91839,TRUE
4467,10.08581,4400400,12,40,44,10.08581,FALSE
4468,9.680344,4400400,9,45,44,9.680344,FALSE
4469,10.12663,4400400,16,45,44,10.12663,TRUE
4470,11.22524,4400400,16,40,44,11.22524,TRUE
4471,11.22524,4400400,13,50,44,11.22524,TRUE
4472,10.63104,4400400,13,52,44,10.63104,TRUE
4473,10.14643,4400400,18,40,44,10.14643,TRUE
4474,11.39639,4400400,18,20,44,11.39639,TRUE
4475,9.883285,4400400,7.5,40,44,9.883285,FALSE
4476,9.425451,4400400,12,40,44,9.425451,FALSE
4477,10.57132,4400400,12,45,44,10.57132,FALSE
4478,11.51293,4400400,18,45,44,11.51293,TRUE
4479,8.853665,4400400,16,40,44,8.853665,TRUE
4480,9.769957,4400400,13,70,44,9.769957,TRUE
4481,11.0021,4400400,16,50,44,11.0021,TRUE
4482,10.04325,4400400,12,60,44,10.04325,FALSE
4483,9.615806,4400400,7.5,40,44,9.615806,FALSE
4484,10.16585,4400400,13,40,44,10.16585,TRUE
4485,10.859,4400400,14,50,44,10.859,TRUE
4486,10.54534,4400400,13,70,44,10.54534,TRUE
4487,10.23996,4400400,16,40,44,10.23996,TRUE
4488,10.95081,4400400,18,50,44,10.95081,TRUE
4489,11.15625,4400400,13,60,44,11.15625,TRUE
4490,11.15625,4400400,12,80,44,11.15625,FALSE
4491,10.91509,4400400,16,60,44,10.91509,TRUE
4492,10.30895,4400400,5.5,40,44,10.30895,FALSE
4493,9.852194,4400400,11,40,44,9.852194,FALSE
4494,10.4631,4400400,11,45,44,10.4631,FALSE
4495,8.49699,4400400,12,15,44,8.49699,FALSE
4496,9.392662,4400400,18,30,44,9.392662,TRUE
4497,9.21034,4400400,13,40,44,9.21034,TRUE
4498,9.798127,4400400,12,40,44,9.798127,FALSE
4499,10.12663,4400400,2.5,50,44,10.12663,FALSE
4500,11.64395,4400400,18,40,44,11.64395,TRUE
4501,10.27505,4400400,10,40,44,10.27505,FALSE
4502,10.49127,4400400,18,40,44,10.49127,TRUE
4503,11.08214,4400400,14,53,44,11.08214,TRUE
4504,10.59663,4400400,13,60,44,10.59663,TRUE
4505,8.853665,4400400,12,45,44,8.853665,FALSE
4506,11.49272,4400400,12,40,44,11.49272,FALSE
4507,11.83501,4400400,18,50,44,11.83501,TRUE
4508,10.23996,4400400,12,50,44,10.23996,FALSE
4509,7.495542,4400400,10,20,44,7.495542,FALSE
4510,10.77896,4400400,13,40,44,10.77896,TRUE
4511,10.59663,4400400,18,46,44,10.59663,TRUE
4512,11.91839,4400400,18,60,44,11.91839,TRUE
4513,10.4631,4400400,12,40,44,10.4631,FALSE
4514,9.903487,4400400,12,70,44,9.903487,FALSE
4515,10.34174,4400400,12,40,44,10.34174,FALSE
4516,10.30895,4400400,13,48,44,10.30895,TRUE
4517,10.12663,4400400,12,40,44,10.12663,FALSE
4518,9.169518,4400400,12,10,44,9.169518,FALSE
4519,10.859,4400400,12,40,44,10.859,FALSE
4520,11.12726,4400400,16,40,44,11.12726,TRUE
4521,9.87817,4400400,12,40,44,9.87817,FALSE
4522,9.942708,4400400,9,40,44,9.942708,FALSE
4523,11.08214,4400400,12,60,44,11.08214,FALSE
4524,10.08581,4400400,14,40,44,10.08581,TRUE
4525,10.02127,4400400,13,45,44,10.02127,TRUE
4526,9.615806,4400400,12,50,44,9.615806,FALSE
4527,10.16585,4400400,16,40,44,10.16585,TRUE
4528,10.23996,4400400,13,50,44,10.23996,TRUE
4529,10.26116,4400400,2.5,50,44,10.26116,FALSE
4530,10.45161,4400400,12,40,44,10.45161,FALSE
4531,10.4631,4400400,12,65,44,10.4631,FALSE
4532,9.50301,4400400,13,40,44,9.50301,TRUE
4533,10.54534,4400400,12,40,44,10.54534,FALSE
4534,10.12663,4400400,7.5,40,44,10.12663,FALSE
4535,10.91509,4400400,12,60,44,10.91509,FALSE
4536,8.188689,4400400,11,23,44,8.188689,FALSE
4537,10.20359,4400400,12,50,44,10.20359,FALSE
4538,9.903487,4400400,11,40,44,9.903487,FALSE
4539,10.23996,4400400,0,50,44,10.23996,FALSE
4540,10.34174,4400400,12,40,44,10.34174,FALSE
4541,11.51293,4400400,16,80,44,11.51293,TRUE
4542,10.16585,4400400,12,45,44,10.16585,FALSE
4543,10.71442,4400400,12,50,44,10.71442,FALSE
4544,11.23849,4400400,9,45,44,11.23849,FALSE
4545,10.81978,4400400,16,52,44,10.81978,TRUE
4546,11.22524,4400400,18,50,44,11.22524,TRUE
4547,10.08581,4400400,13,45,44,10.08581,TRUE
4548,10.77896,4400400,12,60,44,10.77896,FALSE
4549,10.59663,4400400,13,40,44,10.59663,TRUE
4550,10.64542,4400400,12,48,44,10.64542,FALSE
4551,11.40757,4400400,13,60,44,11.40757,TRUE
4552,9.680344,4400400,14,46,44,9.680344,TRUE
4553,10.389,4400400,13,35,44,10.389,TRUE
4554,10.4631,4400400,12,40,44,10.4631,FALSE
4555,9.836279,4400400,2.5,25,44,9.836279,FALSE
4556,10.80365,4400400,5.5,40,44,10.80365,FALSE
4557,10.49127,4400400,12,43,44,10.49127,FALSE
4558,10.71442,4400400,16,40,44,10.71442,TRUE
4559,9.392662,4400400,13,32,44,9.392662,TRUE
4560,8.987197,4400400,16,40,44,8.987197,TRUE
4561,10.91509,4400400,16,40,44,10.91509,TRUE
4562,10.71442,4400400,13,40,44,10.71442,TRUE
4563,10.30895,4400400,13,40,44,10.30895,TRUE
4564,10.17351,4400400,16,40,44,10.17351,TRUE
4565,10.08581,4400400,12,40,44,10.08581,FALSE
4566,10.20359,4400400,12,45,44,10.20359,FALSE
4567,10.31228,4400400,12,40,44,10.31228,FALSE
4568,10.64542,4400400,16,42,44,10.64542,TRUE
4569,10.3222,4400400,12,40,44,10.3222,FALSE
4570,11.28978,4400400,16,50,44,11.28978,TRUE
4571,10.4631,4400400,18,35,44,10.4631,TRUE
4572,11.14186,4400400,18,45,44,11.14186,TRUE
4573,10.16585,4400400,10,40,44,10.16585,FALSE
4574,9.998797,4400400,12,40,44,9.998797,FALSE
4575,10.12663,4400400,12,40,44,10.12663,FALSE
4576,10.66896,4400400,12,40,44,10.66896,FALSE
4577,10.7364,4400400,13,60,44,10.7364,TRUE
4578,10.51867,4400400,12,40,44,10.51867,FALSE
4579,11.15625,4400400,16,50,44,11.15625,TRUE
4580,10.20359,4400400,16,40,44,10.20359,TRUE
4581,10.79958,4400400,13,40,44,10.79958,TRUE
4582,8.732305,4400400,16,20,44,8.732305,TRUE
4583,10.32548,4400400,16,40,44,10.32548,TRUE
4584,11.35041,4400400,16,50,44,11.35041,TRUE
4585,10.30895,4400400,13,40,44,10.30895,TRUE
4586,12.59134,4400400,18,55,44,12.59134,TRUE
4587,10.67591,4400400,13,40,44,10.67591,TRUE
4588,10.4631,4400400,16,50,44,10.4631,TRUE
4589,9.980449,4400400,0,55,44,9.980449,FALSE
4590,11.51293,4400400,18,55,44,11.51293,TRUE
4591,7.313221,4400400,11,40,44,7.313221,FALSE
4592,9.903487,4400400,12,40,44,9.903487,FALSE
4593,10.49127,4400400,12,40,44,10.49127,FALSE
4594,10.59663,4400400,12,40,44,10.59663,FALSE
4595,10.1849,4400400,14,45,44,10.1849,TRUE
4596,11.8494,4400400,18,45,44,11.8494,TRUE
4597,10.54534,4400400,12,40,44,10.54534,FALSE
4598,10.37349,4400400,12,40,44,10.37349,FALSE
4599,10.71442,4400400,16,50,44,10.71442,TRUE
4600,10.57132,4400400,11,40,44,10.57132,FALSE
4601,9.69892,4400400,12,40,44,9.69892,FALSE
4602,8.268732,4400400,14,20,44,8.268732,TRUE
4603,10.71442,4400400,13,48,44,10.71442,TRUE
4604,11.18442,4400400,18,50,44,11.18442,TRUE
4605,9.680344,4400400,12,40,44,9.680344,FALSE
4606,10.54534,4400400,18,50,44,10.54534,TRUE
4607,5.991465,4400400,0,40,44,5.991465,FALSE
4608,10.27505,4400400,9,40,44,10.27505,FALSE
4609,9.740969,4400400,7.5,40,44,9.740969,FALSE
4610,9.898475,4400400,14,40,44,9.898475,TRUE
4611,9.392662,4400400,13,40,44,9.392662,TRUE
4612,9.546813,4400400,12,48,44,9.546813,FALSE
4613,11.91839,4400400,12,40,44,11.91839,FALSE
4614,10.859,4400400,13,40,44,10.859,TRUE
4615,9.148465,4400400,13,40,44,9.148465,TRUE
4616,10.59663,4400400,12,48,44,10.59663,FALSE
4617,10.64542,4400400,13,50,44,10.64542,TRUE
4618,10.64542,4400400,16,60,44,10.64542,TRUE
4619,10.37349,4400400,12,40,44,10.37349,FALSE
4620,8.49699,4400400,13,20,44,8.49699,TRUE
4621,9.615806,4400400,18,38,44,9.615806,TRUE
4622,9.472705,4400400,12,40,44,9.472705,FALSE
4623,10.17351,4400400,12,40,44,10.17351,FALSE
4624,9.595603,4400400,11,30,44,9.595603,FALSE
4625,10.93311,4400400,12,40,44,10.93311,FALSE
4626,10.69195,4400400,12,40,44,10.69195,FALSE
4627,11.03489,4400400,13,55,44,11.03489,TRUE
4628,8.34284,4400400,9,40,44,8.34284,FALSE
4629,10.18112,4400400,12,40,44,10.18112,FALSE
4630,8.160519,4400400,12,25,44,8.160519,FALSE
4631,11.65269,4400400,16,40,44,11.65269,TRUE
4632,10.4631,4400400,10,40,44,10.4631,FALSE
4633,10.65018,4400400,5.5,40,44,10.65018,FALSE
4634,10.43412,4400400,13,40,44,10.43412,TRUE
4635,10.15425,4400400,14,40,44,10.15425,TRUE
4636,9.711116,4400400,2.5,70,44,9.711116,FALSE
4637,10.43412,4400400,16,60,44,10.43412,TRUE
4638,11.0021,4400400,12,50,44,11.0021,FALSE
4639,11.35041,4400400,16,50,44,11.35041,TRUE
4640,11.17043,4400400,10,60,44,11.17043,FALSE
4641,8.987197,4400400,9,40,44,8.987197,FALSE
4642,9.680344,4400400,7.5,40,44,9.680344,FALSE
4643,8.630522,4400400,12,20,44,8.630522,FALSE
4644,9.947504,4400400,16,50,44,9.947504,TRUE
4645,10.12663,4400400,12,40,44,10.12663,FALSE
4646,10.02127,4400400,10,35,44,10.02127,FALSE
4647,10.64542,4400400,16,55,44,10.64542,TRUE
4648,9.846917,4400400,12,40,44,9.846917,FALSE
4649,11.65269,4400400,16,70,44,11.65269,TRUE
4650,9.798127,4400400,13,40,44,9.798127,TRUE
4651,10.27505,4400400,12,40,44,10.27505,FALSE
4652,9.873029,4400400,10,40,44,9.873029,FALSE
4653,10.30895,4400400,12,50,44,10.30895,FALSE
4654,10.4631,4400400,14,60,44,10.4631,TRUE
4655,10.30895,4400400,12,40,44,10.30895,FALSE
4656,9.472705,4400400,2.5,40,44,9.472705,FALSE
4657,10.98529,4400400,12,50,44,10.98529,FALSE
4658,10.81978,4400400,16,45,44,10.81978,TRUE
4659,10.23996,4400400,14,40,44,10.23996,TRUE
4660,10.27505,4400400,13,43,44,10.27505,TRUE
4661,10.91509,4400400,12,48,44,10.91509,FALSE
4662,7.783224,4400400,12,17,44,7.783224,FALSE
4663,7.696213,4400400,12,16,44,7.696213,FALSE
4664,6.565265,4400400,7.5,20,44,6.565265,FALSE
4665,5.298317,4400400,5.5,30,44,5.298317,FALSE
4666,10.9682,4400400,13,50,44,10.9682,TRUE
4667,9.952278,4400400,16,40,44,9.952278,TRUE
4668,11.18442,4400400,18,40,44,11.18442,TRUE
4669,10.859,4400400,14,40,44,10.859,TRUE
4670,9.952278,4400400,12,40,44,9.952278,FALSE
4671,10.4631,4400400,16,42,44,10.4631,TRUE
4672,7.600903,4400400,12,20,44,7.600903,FALSE
4673,10.59663,4400400,16,40,44,10.59663,TRUE
4674,8.575462,4400400,11,44,44,8.575462,FALSE
4675,10.93311,4400400,18,50,44,10.93311,TRUE
4676,10.04325,4400400,12,40,44,10.04325,FALSE
4677,9.758462,4400400,16,40,44,9.758462,TRUE
4678,9.21034,4400400,12,40,44,9.21034,FALSE
4679,5.991465,4400400,12,15,44,5.991465,FALSE
4680,10.4631,4400400,12,40,44,10.4631,FALSE
4681,12.59134,4400400,12,50,44,12.59134,FALSE
4682,10.81978,4400400,16,50,44,10.81978,TRUE
4683,11.22524,4400400,12,50,44,11.22524,FALSE
4684,9.615806,4400400,12,40,44,9.615806,FALSE
4685,9.546813,4400400,12,40,44,9.546813,FALSE
4686,10.08581,4400400,10,45,44,10.08581,FALSE
4687,10.04325,4400400,13,95,44,10.04325,TRUE
4688,10.23996,4400400,18,60,44,10.23996,TRUE
4689,11.15625,4400400,12,55,44,11.15625,FALSE
4690,9.305651,4400400,12,45,44,9.305651,FALSE
4691,10.23996,4400400,16,40,44,10.23996,TRUE
4692,10.30895,4400400,16,60,44,10.30895,TRUE
4693,11.15625,4400400,16,58,44,11.15625,TRUE
4694,8.809863,4400400,2.5,6,44,8.809863,FALSE
4695,10.91509,4400400,16,40,44,10.91509,TRUE
4696,10.859,4400400,13,60,44,10.859,TRUE
4697,10.58406,4400400,12,45,44,10.58406,FALSE
4698,8.935904,4400400,11,40,44,8.935904,FALSE
4699,10.76849,4400400,13,50,44,10.76849,TRUE
4700,9.998797,4400400,18,30,44,9.998797,TRUE
4701,9.392662,4400400,12,38,44,9.392662,FALSE
4702,10.30895,4400400,14,40,44,10.30895,TRUE
4703,10.859,4400400,14,40,44,10.859,TRUE
4704,11.15625,4400400,18,40,44,11.15625,TRUE
4705,9.903487,4400400,5.5,35,44,9.903487,FALSE
4706,9.615806,4400400,12,48,44,9.615806,FALSE
4707,10.54534,4400400,12,40,44,10.54534,FALSE
4708,9.21034,4400400,12,40,44,9.21034,FALSE
4709,9.717158,4400400,5.5,40,44,9.717158,FALSE
4710,11.0021,4400400,16,50,44,11.0021,TRUE
4711,11.15625,4400400,16,45,44,11.15625,TRUE
4712,10.57132,4400400,12,40,44,10.57132,FALSE
4713,9.680344,4400400,9,40,44,9.680344,FALSE
4714,6.907755,4400400,13,30,44,6.907755,TRUE
4715,10.37349,4400400,13,40,44,10.37349,TRUE
4716,10.04325,4400400,12,40,44,10.04325,FALSE
4717,10.389,4400400,12,40,44,10.389,FALSE
4718,12.59134,4400400,16,60,44,12.59134,TRUE
4719,11.0021,4400400,12,40,44,11.0021,FALSE
4720,10.30895,4400400,12,40,44,10.30895,FALSE
4721,10.59663,4400400,12,60,44,10.59663,FALSE
4722,9.752665,4400400,18,40,44,9.752665,TRUE
4723,10.7364,4400400,16,50,44,10.7364,TRUE
4724,10.12663,4400400,12,40,44,10.12663,FALSE
4725,12.59134,4400400,18,60,44,12.59134,TRUE
4726,9.615806,4400400,12,45,44,9.615806,FALSE
4727,10.22194,4400400,12,43,44,10.22194,FALSE
